SIC_2DIGIT_CODE,SIC_2DIGIT_NAME,SIC_3DIGIT_CODE,SIC_3DIGIT_NAME,SIC_4DIGIT_CODE,SIC_4DIGIT_NAME,SIC_5DIGIT_CODE,SIC_5DIGIT_NAME,SIC_2DIGIT_CODE_NUMERIC,SIC_SECTION_LETTER,SIC_SECTION_CODE,SIC_SECTION_NAME
18,18 : Printing and reproduction of recorded media,181,181 : Printing and service activities related to printing,1811,1811 : Printing of newspapers,18110,18110 : Printing of newspapers,18,C,C (10-33),Manufacturing
18,18 : Printing and reproduction of recorded media,181,181 : Printing and service activities related to printing,1812,1812 : Other printing,18121,18121 : Manufacture of printed labels,18,C,C (10-33),Manufacturing
18,18 : Printing and reproduction of recorded media,181,181 : Printing and service activities related to printing,1812,1812 : Other printing,18129,18129 : Printing (other than printing of newspapers and printing on labels and tags) nec,18,C,C (10-33),Manufacturing
18,18 : Printing and reproduction of recorded media,181,181 : Printing and service activities related to printing,1813,1813 : Pre-press and pre-media services,18130,18130 : Pre-press and pre-media services,18,C,C (10-33),Manufacturing
18,18 : Printing and reproduction of recorded media,181,181 : Printing and service activities related to printing,1814,1814 : Binding and related services,18140,18140 : Binding and related services,18,C,C (10-33),Manufacturing
18,18 : Printing and reproduction of recorded media,182,182 : Reproduction of recorded media,1820,1820 : Reproduction of recorded media,18201,18201 : Reproduction of sound recording,18,C,C (10-33),Manufacturing
18,18 : Printing and reproduction of recorded media,182,182 : Reproduction of recorded media,1820,1820 : Reproduction of recorded media,18202,18202 : Reproduction of video recording,18,C,C (10-33),Manufacturing
18,18 : Printing and reproduction of recorded media,182,182 : Reproduction of recorded media,1820,1820 : Reproduction of recorded media,18203,18203 : Reproduction of computer media,18,C,C (10-33),Manufacturing
19,19 : Manufacture of coke and refined petroleum products,191,191 : Manufacture of coke oven products,1910,1910 : Manufacture of coke oven products,19100,19100 : Manufacture of coke oven products,19,C,C (10-33),Manufacturing
19,19 : Manufacture of coke and refined petroleum products,192,192 : Manufacture of refined petroleum products,1920,1920 : Manufacture of refined petroleum products,19201,19201 : Mineral oil refining,19,C,C (10-33),Manufacturing
19,19 : Manufacture of coke and refined petroleum products,192,192 : Manufacture of refined petroleum products,1920,1920 : Manufacture of refined petroleum products,19209,19209 : Other treatment of petroleum products (excluding mineral oil refiningpetrochemicals manufacture),19,C,C (10-33),Manufacturing
20,20 : Manufacture of chemicals and chemical products,201,"201 : Manufacture of basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",2011,2011 : Manufacture of industrial gases,20110,20110 : Manufacture of industrial gases,20,C,C (10-33),Manufacturing
20,20 : Manufacture of chemicals and chemical products,201,"201 : Manufacture of basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",2012,2012 : Manufacture of dyes and pigments,20120,20120 : Manufacture of dyes and pigments,20,C,C (10-33),Manufacturing
20,20 : Manufacture of chemicals and chemical products,201,"201 : Manufacture of basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",2013,2013 : Manufacture of other inorganic basic chemicals,20130,20130 : Manufacture of other inorganic basic chemicals,20,C,C (10-33),Manufacturing
20,20 : Manufacture of chemicals and chemical products,201,"201 : Manufacture of basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",2014,2014 : Manufacture of other organic basic chemicals,20140,20140 : Manufacture of other organic basic chemicals,20,C,C (10-33),Manufacturing
20,20 : Manufacture of chemicals and chemical products,201,"201 : Manufacture of basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",2015,2015 : Manufacture of fertilisers and nitrogen compounds,20150,20150 : Manufacture of fertilisers and nitrogen compounds,20,C,C (10-33),Manufacturing
20,20 : Manufacture of chemicals and chemical products,201,"201 : Manufacture of basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",2016,2016 : Manufacture of plastics in primary forms,20160,20160 : Manufacture of plastics in primary forms,20,C,C (10-33),Manufacturing
20,20 : Manufacture of chemicals and chemical products,201,"201 : Manufacture of basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",2017,2017 : Manufacture of synthetic rubber in primary forms,20170,20170 : Manufacture of synthetic rubber in primary forms,20,C,C (10-33),Manufacturing
20,20 : Manufacture of chemicals and chemical products,202,202 : Manufacture of pesticides and other agrochemical products,2020,2020 : Manufacture of pesticides and other agrochemical products,20200,20200 : Manufacture of pesticides and other agrochemical products,20,C,C (10-33),Manufacturing
20,20 : Manufacture of chemicals and chemical products,203,"203 : Manufacture of paints, varnishes and similar coatings, printing ink and mastics",2030,"2030 : Manufacture of paints, varnishes and similar coatings, printing ink and mastics",20301,"20301 : Manufacture of paints, varnishes and similar coatings, mastics and sealants",20,C,C (10-33),Manufacturing
20,20 : Manufacture of chemicals and chemical products,203,"203 : Manufacture of paints, varnishes and similar coatings, printing ink and mastics",2030,"2030 : Manufacture of paints, varnishes and similar coatings, printing ink and mastics",20302,20302 : Manufacture of printing ink,20,C,C (10-33),Manufacturing
20,20 : Manufacture of chemicals and chemical products,204,"204 : Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations",2041,"2041 : Manufacture of soap and detergents, cleaning and polishing preparations",20411,20411 : Manufacture of soap and detergents,20,C,C (10-33),Manufacturing
20,20 : Manufacture of chemicals and chemical products,204,"204 : Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations",2041,"2041 : Manufacture of soap and detergents, cleaning and polishing preparations",20412,20412 : Manufacture of cleaning and polishing preparations,20,C,C (10-33),Manufacturing
20,20 : Manufacture of chemicals and chemical products,204,"204 : Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations",2042,2042 : Manufacture of perfumes and toilet preparations,20420,20420 : Manufacture of perfumes and toilet preparations,20,C,C (10-33),Manufacturing
20,20 : Manufacture of chemicals and chemical products,205,205 : Manufacture of other chemical products,2051,2051 : Manufacture of explosives,20510,20510 : Manufacture of explosives,20,C,C (10-33),Manufacturing
20,20 : Manufacture of chemicals and chemical products,205,205 : Manufacture of other chemical products,2052,2052 : Manufacture of glues,20520,20520 : Manufacture of glues,20,C,C (10-33),Manufacturing
20,20 : Manufacture of chemicals and chemical products,205,205 : Manufacture of other chemical products,2053,2053 : Manufacture of essential oils,20530,20530 : Manufacture of essential oils,20,C,C (10-33),Manufacturing
20,20 : Manufacture of chemicals and chemical products,205,205 : Manufacture of other chemical products,2059,2059 : Manufacture of other chemical products n.e.c.,20590,20590 : Manufacture of other chemical products nec,20,C,C (10-33),Manufacturing
20,20 : Manufacture of chemicals and chemical products,206,206 : Manufacture of man-made fibres,2060,2060 : Manufacture of man-made fibres,20600,20600 : Manufacture of man-made fibres,20,C,C (10-33),Manufacturing
21,21 : Manufacture of basic pharmaceutical products and pharmaceutical preparations,211,211 : Manufacture of basic pharmaceutical products,2110,2110 : Manufacture of basic pharmaceutical products,21100,21100 : Manufacture of basic pharmaceutical products,21,C,C (10-33),Manufacturing
21,21 : Manufacture of basic pharmaceutical products and pharmaceutical preparations,212,212 : Manufacture of pharmaceutical preparations,2120,2120 : Manufacture of pharmaceutical preparations,21200,21200 : Manufacture of pharmaceutical preparations,21,C,C (10-33),Manufacturing
22,22 : Manufacture of rubber and plastic products,221,221 : Manufacture of rubber products,2211,2211 : Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres,22110,22110 : Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres,22,C,C (10-33),Manufacturing
22,22 : Manufacture of rubber and plastic products,221,221 : Manufacture of rubber products,2219,2219 : Manufacture of other rubber products,22190,22190 : Manufacture of other rubber products,22,C,C (10-33),Manufacturing
22,22 : Manufacture of rubber and plastic products,222,222 : Manufacture of plastics products,2221,"2221 : Manufacture of plastic plates, sheets, tubes and profiles",22210,"22210 : Manufacture of plastic plates, sheets, tubes and profiles",22,C,C (10-33),Manufacturing
22,22 : Manufacture of rubber and plastic products,222,222 : Manufacture of plastics products,2222,2222 : Manufacture of plastic packing goods,22220,22220 : Manufacture of plastic packing goods,22,C,C (10-33),Manufacturing
22,22 : Manufacture of rubber and plastic products,222,222 : Manufacture of plastics products,2223,2223 : Manufacture of builders∆ ware of plastic,22230,22230 : Manufacture of builders∆ ware of plastic,22,C,C (10-33),Manufacturing
22,22 : Manufacture of rubber and plastic products,222,222 : Manufacture of plastics products,2229,2229 : Manufacture of other plastic products,22290,22290 : Manufacture of other plastic products,22,C,C (10-33),Manufacturing
23,23 : Manufacture of other non-metallic mineral products,231,231 : Manufacture of glass and glass products,2311,2311 : Manufacture of flat glass,23110,23110 : Manufacture of flat glass,23,C,C (10-33),Manufacturing
23,23 : Manufacture of other non-metallic mineral products,231,231 : Manufacture of glass and glass products,2312,2312 : Shaping and processing of flat glass,23120,23120 : Shaping and processing of flat glass,23,C,C (10-33),Manufacturing
23,23 : Manufacture of other non-metallic mineral products,231,231 : Manufacture of glass and glass products,2313,2313 : Manufacture of hollow glass,23130,23130 : Manufacture of hollow glass,23,C,C (10-33),Manufacturing
23,23 : Manufacture of other non-metallic mineral products,231,231 : Manufacture of glass and glass products,2314,2314 : Manufacture of glass fibres,23140,23140 : Manufacture of glass fibres,23,C,C (10-33),Manufacturing
23,23 : Manufacture of other non-metallic mineral products,231,231 : Manufacture of glass and glass products,2319,"2319 : Manufacture and processing of other glass, including technical glassware",23190,"23190 : Manufacture and processing of other glass, including technical glassware",23,C,C (10-33),Manufacturing
23,23 : Manufacture of other non-metallic mineral products,232,232 : Manufacture of refractory products,2320,2320 : Manufacture of refractory products,23200,23200 : Manufacture of refractory products,23,C,C (10-33),Manufacturing
23,23 : Manufacture of other non-metallic mineral products,233,233 : Manufacture of clay building materials,2331,2331 : Manufacture of ceramic tiles and flags,23310,23310 : Manufacture of ceramic tiles and flags,23,C,C (10-33),Manufacturing
23,23 : Manufacture of other non-metallic mineral products,233,233 : Manufacture of clay building materials,2332,"2332 : Manufacture of bricks, tiles and construction products, in baked clay",23320,"23320 : Manufacture of bricks, tiles and construction products, in baked clay",23,C,C (10-33),Manufacturing
23,23 : Manufacture of other non-metallic mineral products,234,234 : Manufacture of other porcelain and ceramic products,2341,2341 : Manufacture of ceramic household and ornamental articles,23410,23410 : Manufacture of ceramic household and ornamental articles,23,C,C (10-33),Manufacturing
